sale_id,customer_id,company_name,store_id,store_name,state,city,product_id,product_name,date,payment_method,amount_brl,pos_terminal,status
SLS-11020,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-PDV,VendeFácil PDV,2025-05-04 19:11:10,Cartão de Débito,429.47,Caixa 01,Aprovada
SLS-11021,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-ANALYTICS,VendeFácil Analytics,2026-01-19 04:44:30,Boleto Bancário,760.05,Caixa 01,Aprovada
SLS-11022,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-ESTOQUE,VendeFácil Estoque,2025-11-26 05:21:37,Boleto Bancário,643.9,Caixa 01,Aprovada
SLS-11023,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-ANALYTICS,VendeFácil Analytics,2025-08-07 22:05:27,PIX,928.1,Caixa 02,Aprovada
SLS-11024,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-LOJA,VendeFácil Loja,2025-03-22 22:27:23,Dinheiro,802.86,Caixa 02,Aprovada
SLS-11025,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2025-10-11 08:28:19,PIX,1236.89,Caixa 01,Aprovada
SLS-11026,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-ESTOQUE,VendeFácil Estoque,2025-10-27 06:31:24,Cartão de Crédito,534.09,Caixa 01,Estornada
SLS-11027,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-PAY,VendeFácil Pay,2026-02-11 20:00:36,PIX,405.05,Caixa 02,Aprovada
SLS-11028,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-09-11 02:49:09,PIX,858.76,Caixa 01,Aprovada
SLS-11029,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PDV,VendeFácil PDV,2025-04-21 02:55:36,Boleto Bancário,848.88,Caixa 04,Aprovada
SLS-11030,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PDV,VendeFácil PDV,2025-01-17 10:36:08,Dinheiro,457.07,Caixa 01,Aprovada
SLS-11031,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-LOJA,VendeFácil Loja,2025-05-24 13:42:59,Dinheiro,638.5,Caixa 01,Aprovada
SLS-11032,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-LOJA,VendeFácil Loja,2026-02-05 16:09:03,Boleto Bancário,1476.57,Caixa 03,Aprovada
SLS-11033,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-PAY,VendeFácil Pay,2025-01-17 14:28:47,Cartão de Débito,895.13,Caixa 02,Aprovada
SLS-11034,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2025-10-09 11:50:04,PIX,2202.66,Caixa 01,Estornada
SLS-11035,CUST717,Rede da Mota S.A.,STR-039,Filial Shopping Cariacica,ES,Cariacica,PROD-ESTOQUE,VendeFácil Estoque,2025-08-25 05:45:09,Boleto Bancário,758.47,Caixa 01,Aprovada
SLS-11036,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-ANALYTICS,VendeFácil Analytics,2025-04-24 12:40:21,PIX,458.93,Caixa 05,Aprovada
SLS-11037,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-ANALYTICS,VendeFácil Analytics,2026-01-03 15:17:01,Boleto Bancário,526.59,Caixa 06,Aprovada
SLS-11038,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-ESTOQUE,VendeFácil Estoque,2025-10-11 23:27:58,Cartão de Débito,1020.29,Caixa 02,Cancelada
SLS-11039,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-PAY,VendeFácil Pay,2026-01-19 22:48:49,Dinheiro,1233.43,Caixa 08,Estornada
SLS-11040,CUST001,Supermercado Boa Compra,STR-001,Filial Matriz - Centro BH,MG,Belo Horizonte,PROD-PAY,VendeFácil Pay,2025-08-11 10:58:18,PIX,1367.71,Caixa 08,Aprovada
SLS-11041,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PDV,VendeFácil PDV,2025-03-28 01:37:25,Dinheiro,355.52,Caixa 03,Aprovada
SLS-11042,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-11-01 01:41:29,Cartão de Crédito,767.39,Caixa 01,Aprovada
SLS-11043,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-LOJA,VendeFácil Loja,2025-05-02 22:33:44,PIX,700.24,Caixa 01,Cancelada
SLS-11044,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-ESTOQUE,VendeFácil Estoque,2025-06-28 07:00:21,Cartão de Crédito,797.37,Caixa 01,Aprovada
SLS-11045,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-PDV,VendeFácil PDV,2025-01-21 05:36:20,Cartão de Débito,839.17,Caixa 03,Aprovada
SLS-11046,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-PAY,VendeFácil Pay,2026-01-09 08:14:14,Cartão de Débito,965.37,Caixa 01,Aprovada
SLS-11047,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-PAY,VendeFácil Pay,2025-10-11 20:23:54,Cartão de Débito,2191.52,Caixa 01,Cancelada
SLS-11048,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-ESTOQUE,VendeFácil Estoque,2025-04-09 05:54:20,Cartão de Débito,1756.2,Caixa 01,Aprovada
SLS-11049,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-ESTOQUE,VendeFácil Estoque,2025-01-04 19:33:58,PIX,1006.76,Caixa 01,Aprovada
SLS-11050,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-LOJA,VendeFácil Loja,2026-01-21 09:50:18,PIX,569.48,Caixa 01,Aprovada
SLS-11051,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2025-07-21 11:23:52,Dinheiro,1911.41,Caixa 01,Aprovada
SLS-11052,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-ESTOQUE,VendeFácil Estoque,2025-09-12 14:37:03,Cartão de Crédito,602.13,Caixa 02,Aprovada
SLS-11053,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-LOJA,VendeFácil Loja,2025-03-23 02:23:13,PIX,816.16,Caixa 01,Estornada
SLS-11054,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-ESTOQUE,VendeFácil Estoque,2025-08-18 12:26:53,Dinheiro,1959.12,Caixa 01,Cancelada
SLS-11055,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ANALYTICS,VendeFácil Analytics,2025-08-17 02:46:03,Cartão de Crédito,319.91,Caixa 01,Aprovada
SLS-11056,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-ESTOQUE,VendeFácil Estoque,2025-08-05 09:58:42,Boleto Bancário,964.57,Caixa 03,Cancelada
SLS-11057,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-ANALYTICS,VendeFácil Analytics,2025-05-09 13:56:53,PIX,878.11,Caixa 03,Estornada
SLS-11058,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-PAY,VendeFácil Pay,2025-08-06 04:23:09,Boleto Bancário,2529.78,Caixa 02,Aprovada
SLS-11059,CUST001,Supermercado Boa Compra,STR-001,Filial Matriz - Centro BH,MG,Belo Horizonte,PROD-PAY,VendeFácil Pay,2025-03-23 19:24:27,Cartão de Débito,1059.91,Caixa 03,Aprovada
SLS-11060,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-ESTOQUE,VendeFácil Estoque,2025-12-28 03:51:19,PIX,1017.21,Caixa 04,Aprovada
SLS-11061,CUST833,Lojas Azevedo Comercial,STR-023,Filial Centro Taguatinga,DF,Taguatinga,PROD-LOJA,VendeFácil Loja,2025-02-18 09:51:48,Cartão de Crédito,1188.97,Caixa 03,Aprovada
SLS-11062,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-PDV,VendeFácil PDV,2025-06-03 08:39:24,PIX,629.41,Caixa 01,Aprovada
SLS-11063,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-ESTOQUE,VendeFácil Estoque,2025-05-14 16:58:17,Dinheiro,1941.0,Caixa 01,Estornada
SLS-11064,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-03-20 03:24:05,Dinheiro,1302.43,Caixa 06,Aprovada
SLS-11065,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-LOJA,VendeFácil Loja,2025-12-25 19:38:59,PIX,1045.68,Caixa 01,Aprovada
SLS-11066,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-ANALYTICS,VendeFácil Analytics,2025-09-10 01:30:32,Boleto Bancário,594.9,Caixa 02,Cancelada
SLS-11067,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-ESTOQUE,VendeFácil Estoque,2025-05-01 06:11:42,Dinheiro,1368.46,Caixa 01,Aprovada
SLS-11068,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-PAY,VendeFácil Pay,2025-01-30 06:02:28,Cartão de Débito,1512.46,Caixa 05,Aprovada
SLS-11069,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-PAY,VendeFácil Pay,2025-06-20 23:10:32,Dinheiro,2461.12,Caixa 01,Estornada
SLS-11070,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2026-01-14 19:42:53,Cartão de Crédito,1939.26,Caixa 02,Estornada
SLS-11071,CUST1612,Comércio de Garcia Me,STR-028,Filial Centro Uberaba,MG,Uberaba,PROD-ANALYTICS,VendeFácil Analytics,2025-03-11 14:43:42,Cartão de Crédito,262.59,Caixa 03,Aprovada
SLS-11072,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-PAY,VendeFácil Pay,2026-02-03 06:07:37,Cartão de Débito,1029.33,Caixa 01,Estornada
SLS-11073,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-LOJA,VendeFácil Loja,2025-02-11 21:19:16,Boleto Bancário,577.34,Caixa 03,Aprovada
SLS-11074,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-01-05 03:52:11,Dinheiro,593.52,Caixa 04,Aprovada
SLS-11075,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-LOJA,VendeFácil Loja,2025-08-17 06:15:57,Dinheiro,846.42,Caixa 03,Aprovada
SLS-11076,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2025-02-16 06:10:20,Cartão de Crédito,482.67,Caixa 03,Aprovada
SLS-11077,CUST475,Centro de Aragão Ltda,STR-019,Matriz Serra,ES,Serra,PROD-PAY,VendeFácil Pay,2025-03-31 21:37:39,PIX,2468.42,Caixa 01,Aprovada
SLS-11078,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-ANALYTICS,VendeFácil Analytics,2025-01-21 04:53:33,Boleto Bancário,528.95,Caixa 02,Aprovada
SLS-11079,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-PAY,VendeFácil Pay,2025-07-04 15:40:01,Cartão de Crédito,671.63,Caixa 08,Aprovada
SLS-11080,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-PDV,VendeFácil PDV,2026-01-03 08:25:56,Dinheiro,390.43,Caixa 01,Cancelada
SLS-11081,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-LOJA,VendeFácil Loja,2026-01-26 07:18:38,Dinheiro,1077.3,Caixa 01,Aprovada
SLS-11082,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-ANALYTICS,VendeFácil Analytics,2025-02-17 03:09:42,Dinheiro,405.53,Caixa 01,Estornada
SLS-11083,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-PDV,VendeFácil PDV,2025-09-28 05:13:37,Boleto Bancário,612.36,Caixa 01,Aprovada
SLS-11084,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-ANALYTICS,VendeFácil Analytics,2025-02-26 15:13:06,PIX,581.8,Caixa 01,Aprovada
SLS-11085,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-ESTOQUE,VendeFácil Estoque,2025-12-29 19:08:27,Cartão de Débito,505.38,Caixa 01,Aprovada
SLS-11086,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-ESTOQUE,VendeFácil Estoque,2025-05-19 15:25:29,PIX,1152.59,Caixa 04,Estornada
SLS-11087,CUST108,Lojas Abreu Ltda,STR-010,Matriz São Paulo,SP,São Paulo,PROD-ESTOQUE,VendeFácil Estoque,2025-12-11 04:03:11,Cartão de Crédito,1954.73,Caixa 01,Aprovada
SLS-11088,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-PAY,VendeFácil Pay,2025-05-13 10:18:28,PIX,2995.69,Caixa 02,Aprovada
SLS-11089,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-PDV,VendeFácil PDV,2025-07-19 12:42:19,Cartão de Débito,835.96,Caixa 01,Aprovada
SLS-11090,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-04-02 16:53:27,Boleto Bancário,710.94,Caixa 04,Cancelada
SLS-11091,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-ANALYTICS,VendeFácil Analytics,2026-01-21 01:09:07,Boleto Bancário,851.06,Caixa 04,Aprovada
SLS-11092,CUST717,Rede da Mota S.A.,STR-039,Filial Shopping Cariacica,ES,Cariacica,PROD-ESTOQUE,VendeFácil Estoque,2025-11-16 01:38:18,Cartão de Débito,1801.2,Caixa 01,Aprovada
SLS-11093,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-LOJA,VendeFácil Loja,2025-02-21 18:37:36,Dinheiro,879.93,Caixa 02,Aprovada
SLS-11094,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2025-04-07 06:16:41,Cartão de Débito,2198.05,Caixa 01,Aprovada
SLS-11095,CUST475,Centro de Aragão Ltda,STR-019,Matriz Serra,ES,Serra,PROD-ESTOQUE,VendeFácil Estoque,2025-08-16 11:12:04,Cartão de Débito,1639.53,Caixa 01,Aprovada
SLS-11096,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-LOJA,VendeFácil Loja,2025-06-26 15:35:51,Cartão de Débito,1273.7,Caixa 03,Aprovada
SLS-11097,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-ANALYTICS,VendeFácil Analytics,2025-10-19 00:23:32,Cartão de Crédito,501.25,Caixa 03,Cancelada
SLS-11098,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-ESTOQUE,VendeFácil Estoque,2025-07-13 04:58:52,Boleto Bancário,1323.52,Caixa 01,Aprovada
SLS-11099,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-ESTOQUE,VendeFácil Estoque,2025-04-12 18:46:36,Boleto Bancário,1583.57,Caixa 02,Aprovada
SLS-11100,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-PDV,VendeFácil PDV,2025-11-01 12:20:20,Cartão de Crédito,620.46,Caixa 02,Estornada
SLS-11101,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-LOJA,VendeFácil Loja,2025-03-31 03:19:36,Boleto Bancário,1195.99,Caixa 04,Aprovada
SLS-11102,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2025-01-09 01:11:00,Dinheiro,2447.42,Caixa 02,Cancelada
SLS-11103,CUST1875,Empório da Cunha Eireli,STR-005,Filial Shopping Rio de Janeiro,RJ,Rio de Janeiro,PROD-ANALYTICS,VendeFácil Analytics,2025-01-26 11:05:40,Boleto Bancário,842.5,Caixa 03,Aprovada
SLS-11104,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-04-24 16:35:17,Dinheiro,1451.37,Caixa 05,Aprovada
SLS-11105,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-ANALYTICS,VendeFácil Analytics,2025-01-27 14:25:28,Boleto Bancário,307.65,Caixa 01,Estornada
SLS-11106,CUST833,Lojas Azevedo Comercial,STR-023,Filial Centro Taguatinga,DF,Taguatinga,PROD-ANALYTICS,VendeFácil Analytics,2025-05-12 15:04:36,Boleto Bancário,341.96,Caixa 07,Aprovada
SLS-11107,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-PDV,VendeFácil PDV,2025-07-08 23:59:52,Cartão de Débito,826.42,Caixa 01,Cancelada
SLS-11108,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-PAY,VendeFácil Pay,2026-01-18 22:10:13,Dinheiro,220.0,Caixa 01,Aprovada
SLS-11109,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-ESTOQUE,VendeFácil Estoque,2025-10-23 04:00:17,PIX,1647.84,Caixa 03,Aprovada
SLS-11110,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-ANALYTICS,VendeFácil Analytics,2025-11-29 20:27:55,Boleto Bancário,264.3,Caixa 02,Aprovada
SLS-11111,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-ANALYTICS,VendeFácil Analytics,2025-01-18 12:17:11,PIX,409.53,Caixa 01,Aprovada
SLS-11112,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-ANALYTICS,VendeFácil Analytics,2025-10-31 18:32:21,Cartão de Crédito,397.89,Caixa 01,Aprovada
SLS-11113,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-ESTOQUE,VendeFácil Estoque,2025-01-12 14:43:45,Boleto Bancário,1534.26,Caixa 01,Cancelada
SLS-11114,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-08-04 14:56:20,Boleto Bancário,1847.72,Caixa 01,Aprovada
SLS-11115,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2025-08-20 18:29:55,Dinheiro,1404.11,Caixa 01,Cancelada
SLS-11116,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2026-02-18 01:41:59,Boleto Bancário,1522.77,Caixa 01,Cancelada
SLS-11117,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-LOJA,VendeFácil Loja,2025-12-15 06:09:32,Dinheiro,1159.9,Caixa 03,Aprovada
SLS-11118,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-LOJA,VendeFácil Loja,2026-02-13 23:13:02,Cartão de Débito,1331.46,Caixa 01,Cancelada
SLS-11119,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PDV,VendeFácil PDV,2025-12-22 16:34:51,PIX,491.68,Caixa 01,Estornada
SLS-11120,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2025-07-25 16:07:16,PIX,1333.26,Caixa 01,Aprovada
SLS-11121,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-PDV,VendeFácil PDV,2025-07-25 05:55:46,Dinheiro,852.7,Caixa 01,Aprovada
SLS-11122,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-PAY,VendeFácil Pay,2025-10-25 06:27:20,Dinheiro,2621.13,Caixa 01,Estornada
SLS-11123,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-PAY,VendeFácil Pay,2025-03-23 17:51:35,PIX,1794.32,Caixa 04,Estornada
SLS-11124,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-ESTOQUE,VendeFácil Estoque,2026-01-31 08:29:49,Boleto Bancário,624.75,Caixa 012,Aprovada
SLS-11125,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-LOJA,VendeFácil Loja,2025-11-09 09:33:15,Cartão de Crédito,839.8,Caixa 03,Aprovada
SLS-11126,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-PAY,VendeFácil Pay,2025-10-02 08:32:05,PIX,2130.22,Caixa 02,Aprovada
SLS-11127,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-PAY,VendeFácil Pay,2025-12-21 00:42:06,PIX,961.19,Caixa 03,Cancelada
SLS-11128,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-PDV,VendeFácil PDV,2025-07-14 21:48:07,Cartão de Crédito,384.3,Caixa 02,Cancelada
SLS-11129,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PDV,VendeFácil PDV,2025-07-08 09:24:37,Dinheiro,636.47,Caixa 03,Aprovada
SLS-11130,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2026-01-16 10:07:09,Cartão de Crédito,2538.93,Caixa 06,Aprovada
SLS-11131,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-PDV,VendeFácil PDV,2025-08-27 19:36:58,PIX,573.71,Caixa 01,Aprovada
SLS-11132,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-LOJA,VendeFácil Loja,2025-12-06 08:04:30,PIX,771.55,Caixa 011,Cancelada
SLS-11133,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-PDV,VendeFácil PDV,2025-02-22 13:49:16,Cartão de Débito,826.54,Caixa 01,Estornada
SLS-11134,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-LOJA,VendeFácil Loja,2025-01-01 07:16:16,Boleto Bancário,1249.93,Caixa 01,Aprovada
SLS-11135,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-PAY,VendeFácil Pay,2025-03-21 15:00:36,Cartão de Débito,246.74,Caixa 01,Aprovada
SLS-11136,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-PAY,VendeFácil Pay,2025-01-17 18:50:40,PIX,1473.7,Caixa 04,Aprovada
SLS-11137,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PAY,VendeFácil Pay,2025-08-01 20:02:04,Cartão de Crédito,2060.82,Caixa 02,Aprovada
SLS-11138,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2025-12-05 00:42:01,Boleto Bancário,429.54,Caixa 02,Cancelada
SLS-11139,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-11-20 10:02:04,PIX,302.68,Caixa 01,Aprovada
SLS-11140,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-PDV,VendeFácil PDV,2026-01-04 21:50:22,Boleto Bancário,813.63,Caixa 01,Aprovada
SLS-11141,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-ESTOQUE,VendeFácil Estoque,2025-01-08 20:17:48,PIX,1280.27,Caixa 01,Aprovada
SLS-11142,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-ANALYTICS,VendeFácil Analytics,2025-01-30 23:08:29,Cartão de Crédito,945.99,Caixa 02,Aprovada
SLS-11143,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-05-24 09:48:20,Cartão de Crédito,751.93,Caixa 04,Estornada
SLS-11144,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-LOJA,VendeFácil Loja,2025-06-21 19:00:09,Boleto Bancário,1388.99,Caixa 01,Aprovada
