customer_id,company_name,cnpj,state,city,segment,plan,main_product,mrr,status,contact_email
CUST682,Comércio de Martins Ltda,01.652.793/0001-96,MG,Uberlândia,Calçados,Pro,VendeFácil Estoque,1000.12,Cancelado,contato@comérciodemarti.com.br
CUST683,Casa do da Rocha Eireli,63.945.021/0001-08,RS,Canoas,Calçados,Basic,VendeFácil PDV,404.23,Cancelado,contato@casadodarochaei.com.br
CUST684,Centro de Peixoto Comercial,81.294.305/0001-55,ES,Serra,Varejo Cultural,Pro,VendeFácil Estoque,1158.96,Ativo,contato@centrodepeixoto.com.br
CUST685,Mercado da Cruz S.A.,84.536.109/0001-38,SP,Sorocaba,Automotivo,Enterprise,VendeFácil Estoque,2378.1,Ativo,contato@mercadodacruzsa.com.br
CUST686,Atacado Rodrigues Comercial,59.417.208/0001-53,SP,SJC,Conveniência,Pro,VendeFácil Analytics,1093.39,Ativo,contato@atacadorodrigue.com.br
CUST687,Casa do da Cunha Comercial,60.419.237/0001-33,SP,Bauru,Vestuário,Basic,VendeFácil PDV,493.77,Ativo,contato@casadodacunhaco.com.br
CUST688,Rede Carvalho Me,16.379.458/0001-33,RJ,Petrópolis,Farmácia,Pro,VendeFácil Estoque,852.5,Ativo,contato@redecarvalhome.com.br
CUST689,Distribuidora das Neves S.A.,95.741.862/0001-81,ES,Vitória,Supermercado,Pro,VendeFácil Loja,1251.2,Ativo,contato@distribuidorada.com.br
CUST690,Casa do Nogueira S.A.,32.456.719/0001-28,PE,Jaboatão dos Guararapes,Varejo Cultural,Enterprise,VendeFácil Pay,2903.99,Ativo,contato@casadonogueiras.com.br
CUST691,Casa do Vargas Eireli,29.504.763/0001-51,MG,Uberaba,Varejo Cultural,Enterprise,VendeFácil Estoque,2115.57,Inativo,contato@casadovargaseir.com.br
CUST692,Centro de Dias Me,20.536.974/0001-00,CE,Juazeiro do Norte,Eletrônicos,Enterprise,VendeFácil Estoque,2684.15,Ativo,contato@centrodediasme.com.br
CUST693,Distribuidora Porto Comercial,42.301.568/0001-92,SC,Chapecó,Construção,Enterprise,VendeFácil Pay,3080.26,Ativo,contato@distribuidorapo.com.br
CUST694,Centro de Pimenta Eireli,43.815.029/0001-34,RJ,Volta Redonda,Construção,Pro,VendeFácil Loja,1179.12,Ativo,contato@centrodepimenta.com.br
CUST695,Comércio de Sales Me,72.956.813/0001-60,DF,Taguatinga,Supermercado,Enterprise,VendeFácil Pay,2999.56,Ativo,contato@comérciodesales.com.br
CUST696,Casa do Mendonça Comercial,72.816.034/0001-60,DF,Brasília,Conveniência,Enterprise,VendeFácil Pay,2946.67,Ativo,contato@casadomendonçac.com.br
CUST697,Distribuidora da Mata Comercial,63.891.057/0001-48,RJ,Campos dos Goytacazes,Construção,Pro,VendeFácil Loja,1086.86,Ativo,contato@distribuidorada.com.br
CUST698,Distribuidora Pimenta Eireli,75.913.802/0001-91,ES,Vitória,Supermercado,Pro,VendeFácil Estoque,866.12,Ativo,contato@distribuidorapi.com.br
CUST699,Casa do Sousa Comercial,65.948.702/0001-47,RS,Porto Alegre,Supermercado,Enterprise,VendeFácil Pay,2698.45,Ativo,contato@casadosousacome.com.br
CUST700,Mercado Caldeira S.A.,79.014.532/0001-38,GO,Anápolis,Supermercado,Pro,VendeFácil Loja,954.51,Ativo,contato@mercadocaldeira.com.br
CUST701,Centro de Aparecida Eireli,86.012.349/0001-69,ES,Cariacica,Farmácia,Pro,VendeFácil Analytics,1450.76,Ativo,contato@centrodeapareci.com.br
CUST702,Atacado Vasconcelos Ltda,47.238.905/0001-68,SC,Florianópolis,Cosméticos,Pro,VendeFácil Loja,1170.31,Ativo,contato@atacadovasconce.com.br
CUST703,Comércio de Moreira S.A.,27.805.463/0001-87,RS,Santa Maria,Farmácia,Basic,VendeFácil PDV,445.03,Ativo,contato@comérciodemorei.com.br
CUST704,Centro de Vasconcelos Eireli,98.236.750/0001-61,CE,Caucaia,Cosméticos,Enterprise,VendeFácil Estoque,3416.01,Ativo,contato@centrodevasconc.com.br
CUST705,Mundo da Cavalcanti Ltda,73.902.514/0001-06,DF,Brasília,Conveniência,Enterprise,VendeFácil Pay,2301.15,Ativo,contato@mundodacavalcan.com.br
CUST706,Centro de Siqueira Comercial,19.853.204/0001-01,RJ,Niterói,Eletrônicos,Pro,VendeFácil Analytics,1228.52,Ativo,contato@centrodesiqueir.com.br
CUST707,Empório Santos Eireli,68.234.905/0001-60,PE,Olinda,Varejo Cultural,Enterprise,VendeFácil Pay,3188.05,Ativo,contato@empóriosantosei.com.br
CUST708,Comércio de Farias Eireli,92.861.504/0001-14,ES,Cariacica,Calçados,Pro,VendeFácil Loja,1225.89,Ativo,contato@comérciodefaria.com.br
CUST709,Mercado das Neves Me,47.951.068/0001-10,CE,Juazeiro do Norte,Varejo Cultural,Pro,VendeFácil Analytics,1185.62,Ativo,contato@mercadodasneves.com.br
CUST710,Atacado Abreu S.A.,94.036.572/0001-74,GO,Goiânia,Eletrônicos,Pro,VendeFácil Estoque,1395.72,Ativo,contato@atacadoabreusa.com.br
CUST711,Centro de Monteiro Comercial,39.786.502/0001-25,RS,Pelotas,Supermercado,Enterprise,VendeFácil Estoque,3215.74,Inativo,contato@centrodemonteir.com.br
CUST712,Atacado Peixoto Me,03.475.619/0001-40,GO,Aparecida de Goiânia,Farmácia,Basic,VendeFácil PDV,392.07,Ativo,contato@atacadopeixotom.com.br
CUST713,Mundo da Cirino Comercial,20.581.697/0001-49,GO,Aparecida de Goiânia,Vestuário,Pro,VendeFácil Loja,1367.75,Ativo,contato@mundodacirinoco.com.br
CUST714,Rede Borges Ltda,01.687.253/0001-48,RS,Porto Alegre,Calçados,Pro,VendeFácil Loja,1355.03,Ativo,contato@redeborgesltda.com.br
CUST715,Mercado Souza Me,95.072.841/0001-10,GO,Anápolis,Supermercado,Enterprise,VendeFácil Estoque,3193.35,Ativo,contato@mercadosouzame.com.br
CUST716,Rede Azevedo Ltda,68.123.709/0001-18,SC,Chapecó,Pet,Basic,VendeFácil PDV,473.96,Ativo,contato@redeazevedoltda.com.br
CUST717,Rede da Mota S.A.,58.641.903/0001-31,ES,Cariacica,Supermercado,Pro,VendeFácil Loja,1167.07,Ativo,contato@rededamotasa.com.br
CUST718,Mundo da Oliveira Eireli,81.756.429/0001-05,SC,Criciúma,Calçados,Pro,VendeFácil Estoque,849.58,Ativo,contato@mundodaoliveira.com.br
CUST719,Lojas Pereira Me,54.918.732/0001-94,GO,Goiânia,Vestuário,Pro,VendeFácil Analytics,1067.34,Ativo,contato@lojaspereirame.com.br
CUST720,Distribuidora Siqueira Eireli,79.241.850/0001-31,SP,Jundiaí,Cosméticos,Enterprise,VendeFácil Estoque,1978.9,Ativo,contato@distribuidorasi.com.br
CUST721,Comércio de Campos Eireli,07.158.436/0001-52,CE,Sobral,Calçados,Pro,VendeFácil Estoque,1245.32,Ativo,contato@comérciodecampo.com.br
CUST722,Comércio de Aparecida Ltda,59.308.124/0001-81,BA,Feira de Santana,Eletrônicos,Enterprise,VendeFácil Pay,3195.91,Ativo,contato@comérciodeapare.com.br
CUST723,Mundo da Vieira Eireli,14.876.203/0001-50,PR,Ponta Grossa,Varejo Cultural,Enterprise,VendeFácil Estoque,3378.62,Ativo,contato@mundodavieiraei.com.br
CUST724,Atacado Rodrigues S.A.,59.684.703/0001-29,SC,Blumenau,Vestuário,Pro,VendeFácil Loja,1041.17,Ativo,contato@atacadorodrigue.com.br
CUST725,Comércio de Correia S.A.,59.730.168/0001-03,SC,Criciúma,Automotivo,Enterprise,VendeFácil Pay,2004.15,Ativo,contato@comérciodecorre.com.br
CUST726,Mercado Pires S.A.,78.536.029/0001-80,ES,Serra,Alimentação,Enterprise,VendeFácil Estoque,3264.42,Ativo,contato@mercadopiressa.com.br
CUST727,Atacado Silveira Eireli,58.014.297/0001-24,GO,Aparecida de Goiânia,Construção,Basic,VendeFácil PDV,368.65,Ativo,contato@atacadosilveira.com.br
CUST728,Centro de Cassiano Comercial,40.537.912/0001-11,PE,Recife,Varejo Cultural,Pro,VendeFácil Estoque,1231.01,Ativo,contato@centrodecassian.com.br
CUST729,Mercado Pereira Eireli,62.198.507/0001-59,PR,Cascavel,Automotivo,Enterprise,VendeFácil Pay,2821.89,Ativo,contato@mercadopereirae.com.br
CUST730,Rede Jesus Me,17.328.694/0001-93,GO,Goiânia,Construção,Pro,VendeFácil Estoque,789.07,Ativo,contato@redejesusme.com.br
CUST731,Empório da Rosa Ltda,21.560.874/0001-73,MG,Ipatinga,Conveniência,Basic,VendeFácil PDV,313.32,Ativo,contato@empóriodarosalt.com.br
CUST732,Distribuidora Montenegro Me,07.218.356/0001-45,MG,Ouro Preto,Conveniência,Pro,VendeFácil Analytics,1023.38,Ativo,contato@distribuidoramo.com.br
CUST733,Mercado Casa Grande Ltda,18.295.036/0001-05,PE,Recife,Alimentação,Pro,VendeFácil Estoque,1075.42,Ativo,contato@mercadocasagran.com.br
CUST734,Mercado Silva Me,81.027.459/0001-80,RS,Santa Maria,Construção,Pro,VendeFácil Loja,1142.95,Ativo,contato@mercadosilvame.com.br
CUST735,Centro de Martins Me,01.497.283/0001-91,ES,Serra,Varejo Cultural,Enterprise,VendeFácil Estoque,2383.72,Cancelado,contato@centrodemartins.com.br
CUST736,Comércio de Costa S.A.,34.872.901/0001-95,MG,Ouro Preto,Pet,Basic,VendeFácil PDV,488.83,Inativo,contato@comérciodecosta.com.br
CUST737,Rede Cassiano S.A.,24.108.563/0001-66,SC,Chapecó,Conveniência,Pro,VendeFácil Estoque,807.07,Ativo,contato@redecassianosa.com.br
CUST738,Rede Nogueira Me,58.921.670/0001-20,BA,Feira de Santana,Cosméticos,Pro,VendeFácil Estoque,1027.2,Ativo,contato@redenogueirame.com.br
CUST739,Comércio de Barbosa S.A.,45.701.632/0001-10,PE,Jaboatão dos Guararapes,Vestuário,Enterprise,VendeFácil Estoque,2121.72,Ativo,contato@comérciodebarbo.com.br
CUST740,Lojas Aragão Comercial,16.073.592/0001-01,PR,Cascavel,Alimentação,Pro,VendeFácil Analytics,1596.76,Cancelado,contato@lojasaragãocome.com.br
CUST741,Lojas Peixoto Me,97.526.104/0001-76,RJ,Petrópolis,Farmácia,Enterprise,VendeFácil Pay,2546.15,Ativo,contato@lojaspeixotome.com.br
CUST742,Mundo da Nunes Me,21.703.958/0001-19,RJ,Nova Iguaçu,Supermercado,Pro,VendeFácil Loja,1416.09,Ativo,contato@mundodanunesme.com.br
CUST743,Rede da Conceição Comercial,32.489.167/0001-54,PE,Olinda,Alimentação,Pro,VendeFácil Estoque,819.4,Ativo,contato@rededaconceição.com.br
CUST744,Mercado Marques Me,70.138.269/0001-14,PR,Cascavel,Cosméticos,Enterprise,VendeFácil Pay,2123.28,Ativo,contato@mercadomarquesm.com.br
CUST745,Empório Cavalcante S.A.,45.290.381/0001-29,SP,Jundiaí,Alimentação,Enterprise,VendeFácil Pay,2984.59,Ativo,contato@empóriocavalcan.com.br
CUST746,Mundo da Novais Ltda,14.738.692/0001-84,BA,Camaçari,Automotivo,Pro,VendeFácil Estoque,856.46,Ativo,contato@mundodanovaislt.com.br
CUST747,Comércio de da Cruz Ltda,82.730.914/0001-72,PR,Ponta Grossa,Vestuário,Enterprise,VendeFácil Estoque,2974.14,Ativo,contato@comérciodedacru.com.br
CUST748,Comércio de Pastor Eireli,69.547.182/0001-11,RJ,Volta Redonda,Cosméticos,Pro,VendeFácil Analytics,1365.9,Inativo,contato@comérciodepasto.com.br
CUST749,Mundo da Rios Comercial,17.946.325/0001-64,BA,Salvador,Cosméticos,Enterprise,VendeFácil Estoque,3218.93,Ativo,contato@mundodarioscome.com.br
CUST750,Mercado Brito S.A.,72.430.958/0001-23,DF,Brasília,Eletrônicos,Basic,VendeFácil PDV,390.32,Ativo,contato@mercadobritosa.com.br
CUST751,Mercado Peixoto S.A.,65.789.043/0001-43,CE,Sobral,Calçados,Basic,VendeFácil PDV,411.54,Ativo,contato@mercadopeixotos.com.br
CUST752,Lojas Carvalho Eireli,90.251.376/0001-61,PR,Ponta Grossa,Pet,Pro,VendeFácil Loja,1341.57,Ativo,contato@lojascarvalhoei.com.br
CUST753,Casa do Pimenta Ltda,97.315.248/0001-83,PR,Cascavel,Supermercado,Enterprise,VendeFácil Estoque,2727.15,Ativo,contato@casadopimentalt.com.br
CUST754,Lojas Vieira Eireli,46.509.837/0001-61,DF,Brasília,Alimentação,Enterprise,VendeFácil Pay,3112.98,Ativo,contato@lojasvieiraeire.com.br
CUST755,Comércio de da Rocha Eireli,05.978.426/0001-38,BA,Vitória da Conquista,Automotivo,Basic,VendeFácil PDV,335.78,Ativo,contato@comérciodedaroc.com.br
CUST756,Lojas da Paz Ltda,03.654.827/0001-07,SP,Sorocaba,Varejo Cultural,Enterprise,VendeFácil Estoque,2937.72,Ativo,contato@lojasdapazltda.com.br
CUST757,Mundo da Garcia Comercial,69.841.530/0001-69,SP,Campinas,Calçados,Pro,VendeFácil Analytics,1325.55,Ativo,contato@mundodagarciaco.com.br
CUST758,Empório Correia Comercial,86.593.127/0001-87,GO,Aparecida de Goiânia,Pet,Enterprise,VendeFácil Pay,2332.85,Ativo,contato@empóriocorreiac.com.br
CUST759,Mundo da Cardoso Me,20.158.739/0001-33,ES,Vila Velha,Alimentação,Pro,VendeFácil Estoque,866.26,Ativo,contato@mundodacardosom.com.br
CUST760,Comércio de Lopes Ltda,21.953.647/0001-08,PR,Ponta Grossa,Construção,Enterprise,VendeFácil Estoque,2189.11,Inativo,contato@comérciodelopes.com.br
CUST761,Mercado Cirino Comercial,78.643.520/0001-00,GO,Anápolis,Supermercado,Pro,VendeFácil Analytics,1223.22,Ativo,contato@mercadocirinoco.com.br
CUST762,Casa do Cirino Ltda,60.795.124/0001-32,PE,Jaboatão dos Guararapes,Vestuário,Enterprise,VendeFácil Pay,2723.26,Ativo,contato@casadocirinoltd.com.br
CUST763,Comércio de Nogueira Ltda,95.074.326/0001-70,GO,Goiânia,Vestuário,Enterprise,VendeFácil Pay,2189.36,Ativo,contato@comérciodenogue.com.br
CUST764,Mercado Pacheco Comercial,71.256.498/0001-04,RJ,Niterói,Supermercado,Enterprise,VendeFácil Estoque,2458.43,Ativo,contato@mercadopachecoc.com.br
CUST765,Lojas Moreira S.A.,18.973.025/0001-37,GO,Anápolis,Varejo Cultural,Basic,VendeFácil PDV,309.81,Ativo,contato@lojasmoreirasa.com.br
CUST766,Centro de Aragão S.A.,58.036.492/0001-55,ES,Serra,Cosméticos,Enterprise,VendeFácil Estoque,3006.42,Ativo,contato@centrodearagãos.com.br
CUST767,Mundo da Siqueira Ltda,56.982.710/0001-19,PE,Olinda,Supermercado,Basic,VendeFácil PDV,453.7,Ativo,contato@mundodasiqueira.com.br
CUST768,Atacado Sales Me,94.805.312/0001-16,BA,Salvador,Construção,Pro,VendeFácil Analytics,950.91,Ativo,contato@atacadosalesme.com.br
CUST769,Distribuidora Aragão Comercial,40.938.157/0001-87,CE,Sobral,Eletrônicos,Pro,VendeFácil Estoque,1202.29,Ativo,contato@distribuidoraar.com.br
CUST770,Atacado da Cunha Eireli,24.869.075/0001-71,DF,Brasília,Automotivo,Enterprise,VendeFácil Estoque,3001.85,Inativo,contato@atacadodacunhae.com.br
CUST771,Lojas Cavalcanti Comercial,92.781.653/0001-73,GO,Anápolis,Construção,Enterprise,VendeFácil Pay,2605.2,Ativo,contato@lojascavalcanti.com.br
CUST772,Lojas Cirino Comercial,80.591.473/0001-40,GO,Rio Verde,Eletrônicos,Enterprise,VendeFácil Estoque,2910.97,Ativo,contato@lojascirinocome.com.br
CUST773,Distribuidora Sá S.A.,69.357.142/0001-07,RS,Pelotas,Vestuário,Basic,VendeFácil PDV,323.64,Ativo,contato@distribuidorasá.com.br
CUST774,Comércio de Siqueira Ltda,50.468.913/0001-05,GO,Rio Verde,Pet,Basic,VendeFácil PDV,366.76,Ativo,contato@comérciodesique.com.br
CUST775,Atacado Guerra Comercial,74.958.132/0001-67,ES,Vila Velha,Calçados,Pro,VendeFácil Loja,978.09,Ativo,contato@atacadoguerraco.com.br
CUST776,Rede Santos Comercial,67.418.309/0001-77,CE,Juazeiro do Norte,Supermercado,Basic,VendeFácil PDV,437.17,Ativo,contato@redesantoscomer.com.br
CUST777,Casa do Machado Eireli,65.074.238/0001-07,MG,Juiz de Fora,Vestuário,Pro,VendeFácil Loja,1383.68,Inativo,contato@casadomachadoei.com.br
CUST778,Centro de Rezende Me,45.920.631/0001-67,MG,Juiz de Fora,Automotivo,Pro,VendeFácil Estoque,1157.68,Inativo,contato@centroderezende.com.br
CUST779,Empório Vargas Comercial,39.576.128/0001-33,PE,Caruaru,Calçados,Basic,VendeFácil PDV,467.02,Ativo,contato@empóriovargasco.com.br
CUST780,Empório Albuquerque Ltda,01.937.452/0001-67,CE,Fortaleza,Vestuário,Enterprise,VendeFácil Pay,2759.69,Ativo,contato@empórioalbuquer.com.br
CUST781,Lojas Machado Comercial,53.421.076/0001-57,RJ,Petrópolis,Supermercado,Pro,VendeFácil Loja,1488.53,Ativo,contato@lojasmachadocom.com.br
CUST782,Atacado Borges Me,03.159.678/0001-00,GO,Rio Verde,Alimentação,Enterprise,VendeFácil Pay,1963.58,Ativo,contato@atacadoborgesme.com.br
CUST783,Empório Ribeiro Eireli,92.157.846/0001-58,DF,Brasília,Construção,Pro,VendeFácil Analytics,915.1,Inativo,contato@empórioribeiroe.com.br
CUST784,Mercado Ribeiro S.A.,17.463.280/0001-77,PR,Londrina,Eletrônicos,Pro,VendeFácil Loja,922.51,Ativo,contato@mercadoribeiros.com.br
CUST785,Lojas Vasconcelos S.A.,14.036.279/0001-78,SP,Jundiaí,Eletrônicos,Basic,VendeFácil PDV,459.81,Inativo,contato@lojasvasconcelo.com.br
CUST786,Distribuidora da Luz Comercial,27.138.460/0001-37,SC,Chapecó,Calçados,Enterprise,VendeFácil Pay,2234.5,Ativo,contato@distribuidorada.com.br
CUST787,Centro de Ramos Ltda,71.243.806/0001-59,ES,Vila Velha,Vestuário,Enterprise,VendeFácil Estoque,1958.48,Ativo,contato@centroderamoslt.com.br
CUST788,Empório Silva Eireli,41.076.928/0001-37,MG,Ouro Preto,Supermercado,Enterprise,VendeFácil Estoque,3257.0,Inativo,contato@empóriosilvaeir.com.br
CUST789,Atacado Almeida S.A.,72.095.386/0001-73,MG,Uberlândia,Eletrônicos,Enterprise,VendeFácil Estoque,3092.89,Ativo,contato@atacadoalmeidas.com.br
CUST790,Casa do Sampaio Ltda,56.049.381/0001-58,SC,Joinville,Vestuário,Pro,VendeFácil Loja,993.65,Ativo,contato@casadosampaiolt.com.br
CUST791,Centro de Guerra Comercial,18.307.562/0001-48,PR,Londrina,Alimentação,Pro,VendeFácil Loja,880.12,Cancelado,contato@centrodeguerrac.com.br
CUST792,Atacado Nascimento Comercial,59.430.826/0001-33,SP,SJC,Eletrônicos,Pro,VendeFácil Loja,1184.56,Ativo,contato@atacadonascimen.com.br
CUST793,Casa do Fernandes Ltda,17.459.608/0001-81,RS,Caxias do Sul,Farmácia,Pro,VendeFácil Loja,1229.28,Ativo,contato@casadofernandes.com.br
CUST794,Distribuidora Ribeiro Eireli,34.605.297/0001-30,RJ,Rio de Janeiro,Automotivo,Enterprise,VendeFácil Estoque,1980.73,Ativo,contato@distribuidorari.com.br
CUST795,Casa do Pires Comercial,73.201.658/0001-35,BA,Feira de Santana,Calçados,Enterprise,VendeFácil Pay,3047.79,Ativo,contato@casadopirescome.com.br
CUST796,Centro de Gomes Ltda,18.437.605/0001-00,SC,Blumenau,Varejo Cultural,Pro,VendeFácil Estoque,1213.38,Ativo,contato@centrodegomeslt.com.br
CUST797,Casa do Fernandes Eireli,05.937.162/0001-74,PE,Jaboatão dos Guararapes,Farmácia,Enterprise,VendeFácil Estoque,2649.24,Ativo,contato@casadofernandes.com.br
CUST798,Lojas Nascimento Me,23.105.789/0001-40,RS,Caxias do Sul,Alimentação,Enterprise,VendeFácil Pay,2161.27,Ativo,contato@lojasnascimento.com.br
CUST799,Casa do Almeida Eireli,70.356.189/0001-35,SC,Chapecó,Automotivo,Basic,VendeFácil PDV,313.07,Ativo,contato@casadoalmeidaei.com.br
CUST800,Mundo da Pires Ltda,04.138.796/0001-02,RJ,Petrópolis,Varejo Cultural,Enterprise,VendeFácil Pay,2604.55,Ativo,contato@mundodapiresltd.com.br
CUST801,Mundo da Camargo Comercial,73.169.824/0001-63,SC,Criciúma,Conveniência,Basic,VendeFácil PDV,458.49,Ativo,contato@mundodacamargoc.com.br
CUST802,Mundo da Rocha Ltda,65.184.973/0001-73,BA,Feira de Santana,Cosméticos,Pro,VendeFácil Estoque,1106.17,Cancelado,contato@mundodarochaltd.com.br
CUST803,Rede Vieira Me,30.278.564/0001-51,SC,Joinville,Calçados,Enterprise,VendeFácil Pay,2403.61,Cancelado,contato@redevieirame.com.br
CUST804,Rede Sá Eireli,62.541.378/0001-50,CE,Caucaia,Alimentação,Enterprise,VendeFácil Estoque,2971.37,Ativo,contato@redesáeireli.com.br
CUST805,Atacado Aparecida Eireli,21.678.034/0001-00,SP,Jundiaí,Varejo Cultural,Enterprise,VendeFácil Pay,1936.72,Ativo,contato@atacadoaparecid.com.br
CUST806,Casa do Abreu Ltda,02.156.487/0001-21,SP,Campinas,Conveniência,Enterprise,VendeFácil Pay,2879.88,Ativo,contato@casadoabreultda.com.br
CUST807,Mercado Sales S.A.,72.315.896/0001-09,SP,SJC,Alimentação,Enterprise,VendeFácil Pay,3064.56,Ativo,contato@mercadosalessa.com.br
CUST808,Casa do da Costa S.A.,20.953.487/0001-34,ES,Vila Velha,Automotivo,Enterprise,VendeFácil Pay,2208.1,Ativo,contato@casadodacostasa.com.br
CUST809,Mundo da Viana Me,45.609.187/0001-63,RS,Pelotas,Construção,Enterprise,VendeFácil Pay,2912.09,Ativo,contato@mundodavianame.com.br
CUST810,Atacado Moura Ltda,15.378.920/0001-15,SP,São Paulo,Cosméticos,Enterprise,VendeFácil Pay,2365.88,Ativo,contato@atacadomouraltd.com.br
CUST811,Empório Correia Ltda,12.739.506/0001-04,SC,Criciúma,Supermercado,Basic,VendeFácil PDV,440.67,Ativo,contato@empóriocorreial.com.br
CUST812,Empório Ramos Eireli,54.372.960/0001-01,PR,Curitiba,Vestuário,Pro,VendeFácil Analytics,1376.67,Ativo,contato@empórioramoseir.com.br
CUST813,Lojas Caldeira S.A.,08.219.354/0001-33,BA,Camaçari,Pet,Enterprise,VendeFácil Pay,2095.7,Ativo,contato@lojascaldeirasa.com.br
CUST814,Lojas da Costa S.A.,75.618.290/0001-30,CE,Sobral,Varejo Cultural,Pro,VendeFácil Analytics,965.7,Cancelado,contato@lojasdacostasa.com.br
CUST815,Mundo da Duarte S.A.,31.957.860/0001-41,MG,Uberlândia,Conveniência,Basic,VendeFácil PDV,328.8,Inativo,contato@mundodaduartesa.com.br
CUST816,Rede Barbosa Eireli,79.031.568/0001-20,SP,Ribeirão Preto,Conveniência,Pro,VendeFácil Analytics,1495.11,Inativo,contato@redebarbosaeire.com.br
CUST817,Mundo da Gomes Me,52.791.840/0001-13,GO,Aparecida de Goiânia,Automotivo,Enterprise,VendeFácil Pay,2393.77,Ativo,contato@mundodagomesme.com.br
CUST818,Comércio de Farias Comercial,20.891.735/0001-60,RS,Caxias do Sul,Pet,Enterprise,VendeFácil Pay,1810.4,Ativo,contato@comérciodefaria.com.br
CUST819,Rede Leão Eireli,25.394.186/0001-31,PR,Ponta Grossa,Eletrônicos,Enterprise,VendeFácil Pay,2313.76,Cancelado,contato@redeleãoeireli.com.br
CUST820,Lojas Novaes Comercial,31.674.982/0001-20,DF,Ceilândia,Farmácia,Enterprise,VendeFácil Pay,2474.15,Ativo,contato@lojasnovaescome.com.br
CUST821,Comércio de Melo Eireli,74.053.186/0001-83,PR,Ponta Grossa,Eletrônicos,Basic,VendeFácil PDV,404.67,Ativo,contato@comérciodemeloe.com.br
CUST822,Rede Lopes Ltda,93.240.856/0001-15,ES,Vitória,Conveniência,Enterprise,VendeFácil Estoque,2762.72,Ativo,contato@redelopesltda.com.br
CUST823,Rede Melo Me,80.643.591/0001-54,SC,Criciúma,Supermercado,Pro,VendeFácil Analytics,1190.53,Inativo,contato@redemelome.com.br
